"sample","name","distribution","size","cpu","real","gc","memory"
43,"monadic","random",18,1510,1511,497,1213580304
44,"monadic","random",18,1471,1471,491,1212203216
45,"monadic","random",18,1465,1465,491,1218896592
46,"monadic","random",18,1473,1474,495,1217505696
47,"monadic","random",18,1436,1436,489,1209175920
48,"monadic","random",18,1458,1459,490,1213287744
49,"monadic","random",18,1454,1454,489,1211521056
50,"monadic","random",18,1495,1495,492,1214632096
51,"monadic","random",18,1445,1445,487,1212930288
52,"monadic","random",18,1431,1431,487,1214928832
53,"monadic","random",18,1434,1434,489,1213636656
54,"monadic","random",18,1491,1491,489,1208944624
55,"monadic","random",18,1475,1475,486,1210508688
56,"monadic","random",18,1446,1446,490,1217585504
57,"monadic","random",18,1496,1497,493,1217651952
58,"monadic","random",18,1449,1449,488,1214273408
59,"monadic","random",18,1425,1425,485,1209944640
60,"monadic","random",18,1486,1486,491,1216339216
61,"monadic","random",18,1441,1442,488,1214428752
62,"monadic","random",18,1471,1471,490,1217483360
63,"monadic","random",18,1431,1431,488,1210729280
64,"monadic","random",18,1429,1429,487,1212347456
65,"monadic","random",18,1454,1454,489,1211573696
66,"monadic","random",18,1428,1428,488,1214484144
67,"monadic","random",18,1459,1459,491,1215952480
68,"monadic","random",18,1430,1430,486,1212226960
69,"monadic","random",18,1472,1472,491,1217946336
70,"monadic","random",18,1440,1440,491,1214728528
71,"monadic","random",18,1452,1452,487,1211365584
72,"monadic","random",18,1437,1438,488,1219077232
73,"monadic","random",18,1469,1469,490,1211627616
74,"monadic","random",18,1428,1428,487,1212863648
75,"monadic","random",18,1497,1497,491,1210702160
76,"monadic","random",18,1445,1445,487,1211802416
77,"monadic","random",18,1513,1514,493,1218558864
78,"monadic","random",18,1464,1464,488,1212543856
79,"monadic","random",18,1428,1428,487,1213363968
80,"monadic","random",18,1435,1436,485,1213427584
81,"monadic","random",18,1495,1496,491,1213993360
82,"monadic","random",18,1490,1490,489,1209824000
83,"monadic","random",18,1431,1431,488,1211702896
84,"monadic","random",18,1432,1432,486,1213697136
85,"monadic","random",18,1466,1466,490,1212584800
86,"monadic","random",18,1441,1441,485,1211552048
87,"monadic","random",18,1513,1513,495,1212896752
88,"monadic","random",18,1436,1436,490,1218317664
89,"monadic","random",18,1433,1433,486,1214000176
90,"monadic","random",18,1430,1430,483,1213210128
91,"monadic","random",18,1420,1420,484,1211534336
92,"monadic","random",18,1419,1419,484,1209389664
93,"monadic","random",18,1483,1484,490,1211271936
94,"monadic","random",18,1438,1438,487,1214565360
95,"monadic","random",18,1439,1439,491,1209259456
96,"monadic","random",18,1433,1433,487,1212248752
97,"monadic","random",18,1484,1485,491,1213965824
98,"monadic","random",18,1507,1508,493,1214849296
99,"monadic","random",18,1435,1435,487,1212631504
0,"monadic","random",19,3803,3804,1515,2566458288
1,"monadic","random",19,3813,3813,1516,2551321056
2,"monadic","random",19,3943,3943,1522,2559170144
3,"monadic","random",19,3800,3800,1515,2552899872
4,"monadic","random",19,3818,3819,1505,2560285056
5,"monadic","random",19,3881,3881,1517,2555169904
6,"monadic","random",19,3837,3837,1518,2557316768
7,"monadic","random",19,3844,3844,1514,2558822432
8,"monadic","random",19,3808,3808,1518,2566882224
9,"monadic","random",19,3894,3895,1513,2554496224
10,"monadic","random",19,3792,3792,1509,2554892592
11,"monadic","random",19,3803,3803,1512,2545972128
12,"monadic","random",19,3809,3809,1516,2561228784
13,"monadic","random",19,3821,3822,1525,2565940848
14,"monadic","random",19,3804,3804,1515,2560575200
15,"monadic","random",19,3801,3802,1514,2556938736
16,"monadic","random",19,3807,3807,1517,2556820416
17,"monadic","random",19,3901,3902,1526,2557095920
18,"monadic","random",19,3893,3894,1518,2556990752
19,"monadic","random",19,3963,3964,1534,2564184752
20,"monadic","random",19,3833,3833,1520,2553244992
21,"monadic","random",19,3802,3802,1516,2560189392
22,"monadic","random",19,3822,3823,1516,2555720784
23,"monadic","random",19,3833,3834,1512,2552127760
24,"monadic","random",19,3809,3810,1520,2558873344
25,"monadic","random",19,3831,3831,1516,2554589152
26,"monadic","random",19,3801,3801,1514,2551164304
27,"monadic","random",19,3898,3898,1518,2551454528
28,"monadic","random",19,3828,3829,1524,2563577360
29,"monadic","random",19,3816,3816,1518,2553366816
30,"monadic","random",19,3804,3805,1513,2556635760
31,"monadic","random",19,3745,3746,1451,2548845648
32,"monadic","random",19,3864,3865,1517,2550857440
33,"monadic","random",19,3877,3878,1521,2561424656
34,"monadic","random",19,3843,3843,1519,2549850672
35,"monadic","random",19,3830,3830,1526,2561210240
36,"monadic","random",19,3832,3832,1519,2549573536
37,"monadic","random",19,3817,3818,1515,2549599792
38,"monadic","random",19,3830,3831,1529,2563850384
39,"monadic","random",19,3862,3863,1519,2555244800
40,"monadic","random",19,3844,3845,1524,2567845744
41,"monadic","random",19,3806,3807,1520,2556160656
42,"monadic","random",19,3911,3911,1521,2559590496
43,"monadic","random",19,3812,3812,1524,2559698192
44,"monadic","random",19,3890,3890,1517,2554393632
45,"monadic","random",19,3775,3776,1507,2564059136
46,"monadic","random",19,3758,3759,1499,2551652208
47,"monadic","random",19,3848,3848,1504,2547887536
48,"monadic","random",19,3773,3773,1505,2562966384
49,"monadic","random",19,3821,3822,1523,2553027424
50,"monadic","random",19,3926,3927,1520,2552840064
51,"monadic","random",19,3907,3908,1516,2551157408
52,"monadic","random",19,3818,3819,1518,2567132672
53,"monadic","random",19,3825,3826,1518,2553493360
54,"monadic","random",19,3874,3874,1519,2554211744
55,"monadic","random",19,3835,3836,1515,2556996288
56,"monadic","random",19,3881,3882,1522,2557497024
57,"monadic","random",19,3818,3818,1520,2560742560
58,"monadic","random",19,3833,3834,1514,2554905936
59,"monadic","random",19,3881,3882,1519,2558202736
60,"monadic","random",19,3893,3894,1522,2575688272
61,"monadic","random",19,3878,3878,1516,2558371904
62,"monadic","random",19,3830,3831,1522,2563197712
63,"monadic","random",19,3893,3894,1521,2558455312
64,"monadic","random",19,3811,3812,1516,2565027328
65,"monadic","random",19,3869,3870,1515,2555076128
66,"monadic","random",19,3856,3857,1513,2557604944
67,"monadic","random",19,3833,3833,1513,2554930016
68,"monadic","random",19,3889,3889,1518,2557013984
69,"monadic","random",19,3846,3846,1521,2550162400
70,"monadic","random",19,3816,3817,1521,2556209280
71,"monadic","random",19,3817,3817,1514,2548456352
72,"monadic","random",19,3817,3818,1519,2562907376
73,"monadic","random",19,3816,3817,1522,2555924736
74,"monadic","random",19,3850,3850,1513,2551141856
75,"monadic","random",19,3912,3913,1515,2552511504
76,"monadic","random",19,3885,3885,1516,2562191424
77,"monadic","random",19,3787,3788,1514,2563975072
78,"monadic","random",19,3797,3797,1513,2559118624
79,"monadic","random",19,3829,3830,1512,2550300752
80,"monadic","random",19,3879,3880,1459,2558516608
81,"monadic","random",19,3933,3934,1522,2560193632
82,"monadic","random",19,3898,3899,1519,2557971680
83,"monadic","random",19,3845,3845,1513,2552453328
84,"monadic","random",19,3815,3815,1510,2551463168
85,"monadic","random",19,3783,3784,1512,2556932896
86,"monadic","random",19,3801,3801,1511,2560641232
87,"monadic","random",19,3835,3836,1513,2570634304
88,"monadic","random",19,3858,3858,1510,2555876544
89,"monadic","random",19,3830,3831,1513,2560764000
90,"monadic","random",19,3800,3801,1513,2551621728
91,"monadic","random",19,3802,3803,1516,2561317136
92,"monadic","random",19,3912,3912,1518,2549960992
93,"monadic","random",19,3813,3813,1518,2576633536
94,"monadic","random",19,3829,3829,1527,2548541392
95,"monadic","random",19,3816,3817,1517,2556960064
96,"monadic","random",19,3806,3807,1516,2556542032
97,"monadic","random",19,3860,3861,1516,2559489104
98,"monadic","random",19,3831,3832,1515,2547436960
99,"monadic","random",19,3858,3859,1521,2558762752
0,"monadic","random",20,9807,9808,4377,5347739856
1,"monadic","random",20,9799,9800,4378,5373704832
2,"monadic","random",20,9848,9850,4383,5383120848
3,"monadic","random",20,10048,10049,4370,5384022112
4,"monadic","random",20,9846,9848,4390,5383591488
5,"monadic","random",20,9843,9845,4398,5369509696
6,"monadic","random",20,9956,9957,4383,5372080544
7,"monadic","random",20,9832,9834,4388,5369878416
8,"monadic","random",20,9713,9714,4347,5383016272
9,"monadic","random",20,9778,9779,4362,5365592704
10,"monadic","random",20,9922,9923,4361,5401619776
11,"monadic","random",20,9756,9758,4343,5375351248
12,"monadic","random",20,9906,9907,4355,5384816304
13,"monadic","random",20,10003,10004,4408,5383659424
14,"monadic","random",20,10099,10100,4413,5378950640
15,"monadic","random",20,9845,9847,4377,5380549616
16,"monadic","random",20,9790,9792,4362,5365367696
17,"monadic","random",20,10120,10122,4422,5383225040
18,"monadic","random",20,9942,9943,4400,5359391872
19,"monadic","random",20,9832,9833,4388,5359622256
20,"monadic","random",20,9806,9808,4375,5358574672
21,"monadic","random",20,9835,9837,4352,5343647680
22,"monadic","random",20,9695,9696,4331,5381263616
23,"monadic","random",20,9839,9840,4375,5368654688
24,"monadic","random",20,9794,9795,4376,5385376032
25,"monadic","random",20,10008,10009,4371,5364579584
26,"monadic","random",20,9767,9768,4356,5365878176
27,"monadic","random",20,9799,9800,4370,5378186848
28,"monadic","random",20,9827,9829,4389,5360186176
29,"monadic","random",20,9807,9809,4373,5354093792
30,"monadic","random",20,9831,9833,4382,5361265296
31,"monadic","random",20,9918,9920,4395,5371380592
32,"monadic","random",20,9901,9903,4393,5381557680
33,"monadic","random",20,9869,9871,4382,5378407824
34,"monadic","random",20,9847,9848,4390,5354614400
35,"monadic","random",20,9917,9918,4343,5348496320
36,"monadic","random",20,9972,9973,4368,5366754880
37,"monadic","random",20,9706,9708,4334,5355098000
38,"monadic","random",20,9707,9708,4340,5372747200
39,"monadic","random",20,9930,9931,4359,5357825936
40,"monadic","random",20,9717,9718,4331,5367707952
41,"monadic","random",20,9875,9877,4394,5360362960
42,"monadic","random",20,10011,10012,4371,5375234224
43,"monadic","random",20,9698,9699,4339,5362183360
44,"monadic","random",20,9947,9948,4361,5387125680
45,"monadic","random",20,9920,9921,4365,5379655248
46,"monadic","random",20,10012,10014,4416,5390554432
47,"monadic","random",20,9732,9734,4312,5350417936
48,"monadic","random",20,10022,10023,4397,5370129792
49,"monadic","random",20,9799,9801,4354,5354218832
50,"monadic","random",20,9808,9809,4373,5372520128
51,"monadic","random",20,10025,10026,4407,5373085168
52,"monadic","random",20,10078,10080,4415,5384413296
53,"monadic","random",20,9782,9784,4342,5398434240
54,"monadic","random",20,9980,9981,4387,5378434576
55,"monadic","random",20,10026,10028,4389,5366401024
56,"monadic","random",20,10007,10008,4400,5369318208
57,"monadic","random",20,9935,9936,4375,5358096944
58,"monadic","random",20,9696,9698,4309,5404697680
59,"monadic","random",20,10042,10044,4399,5381889728
60,"monadic","random",20,10061,10063,4415,5367706064
61,"monadic","random",20,9787,9789,4368,5387200144
62,"monadic","random",20,9802,9803,4315,5387370352
63,"monadic","random",20,9792,9794,4353,5383197968
64,"monadic","random",20,9834,9835,4396,5383018688
65,"monadic","random",20,10072,10073,4416,5387459520
66,"monadic","random",20,9822,9824,4389,5385566832
67,"monadic","random",20,10041,10042,4380,5386309952
68,"monadic","random",20,9861,9863,4404,5376550976
69,"monadic","random",20,9928,9930,4360,5403677136
70,"monadic","random",20,9899,9901,4401,5360963776
71,"monadic","random",20,9837,9838,4397,5385272144
72,"monadic","random",20,10090,10091,4419,5394055616
73,"monadic","random",20,10008,10010,4417,5390780480
74,"monadic","random",20,10135,10137,4418,5381987488
75,"monadic","random",20,9795,9797,4378,5375763664
76,"monadic","random",20,10107,10108,4417,5374954736
77,"monadic","random",20,10088,10090,4423,5375108064
78,"monadic","random",20,9886,9888,4402,5380564480
79,"monadic","random",20,9728,9730,4355,5369928576
80,"monadic","random",20,9884,9886,4390,5393803712
81,"monadic","random",20,9820,9822,4352,5395224512
82,"monadic","random",20,10017,10018,4409,5362137280
83,"monadic","random",20,9741,9742,4347,5358273936
84,"monadic","random",20,9686,9688,4303,5402130368
85,"monadic","random",20,10094,10095,4410,5357134352
86,"monadic","random",20,9944,9946,4391,5358984880
87,"monadic","random",20,9850,9851,4392,5396112608
88,"monadic","random",20,9850,9851,4388,5377182016
89,"monadic","random",20,9888,9889,4339,5365727696
90,"monadic","random",20,9773,9774,4365,5395804288
91,"monadic","random",20,9773,9775,4368,5380243904
92,"monadic","random",20,9905,9907,4390,5370758944
93,"monadic","random",20,9985,9987,4386,5368856288
94,"monadic","random",20,9920,9922,4401,5397563440
95,"monadic","random",20,9927,9929,4372,5392445248
96,"monadic","random",20,9847,9848,4338,5361071056
97,"monadic","random",20,9780,9781,4346,5370777584
98,"monadic","random",20,9778,9779,4333,5406459264
99,"monadic","random",20,9891,9892,4396,5360288240
0,"filliatre","ascending",16,73,73,7,253564304
1,"filliatre","ascending",16,73,73,8,252832576
2,"filliatre","ascending",16,72,72,7,247595424
3,"filliatre","ascending",16,72,72,7,247508288
4,"filliatre","ascending",16,73,73,7,252244784
5,"filliatre","ascending",16,73,73,7,254829888
6,"filliatre","ascending",16,72,72,7,248255744
7,"filliatre","ascending",16,72,72,7,249154544
8,"filliatre","ascending",16,73,73,8,250972816
9,"filliatre","ascending",16,71,71,7,250741072
10,"filliatre","ascending",16,72,72,7,250201392
11,"filliatre","ascending",16,73,73,8,246849120
12,"filliatre","ascending",16,72,72,7,250523744
13,"filliatre","ascending",16,72,72,8,248237936
14,"filliatre","ascending",16,72,72,7,248935184
15,"filliatre","ascending",16,73,73,8,252204608
16,"filliatre","ascending",16,72,72,7,249701360
17,"filliatre","ascending",16,73,73,8,252696976
18,"filliatre","ascending",16,72,72,7,248724000
19,"filliatre","ascending",16,72,72,7,248856400
20,"filliatre","ascending",16,72,72,7,248985104
21,"filliatre","ascending",16,71,71,7,250288656
22,"filliatre","ascending",16,72,72,8,247422464
23,"filliatre","ascending",16,73,73,8,248364896
24,"filliatre","ascending",16,72,72,7,249158496
25,"filliatre","ascending",16,71,71,7,246128288
26,"filliatre","ascending",16,72,72,7,251278416
