"sample","name","distribution","size","cpu","real","gc","memory"
8,"okasaki","descending",19,1922,1922,356,3715791024
9,"okasaki","descending",19,1918,1918,354,3715781616
10,"okasaki","descending",19,1915,1915,355,3715785776
11,"okasaki","descending",19,1932,1932,365,3715855008
12,"okasaki","descending",19,1923,1923,360,3715783472
13,"okasaki","descending",19,1924,1925,359,3715791024
14,"okasaki","descending",19,1934,1934,363,3715781616
15,"okasaki","descending",19,1935,1935,362,3715785776
16,"okasaki","descending",19,1929,1929,362,3715855008
17,"okasaki","descending",19,1919,1920,356,3715783472
18,"okasaki","descending",19,1924,1924,358,3715791024
19,"okasaki","descending",19,1919,1920,357,3715781616
20,"okasaki","descending",19,1924,1924,356,3715785776
21,"okasaki","descending",19,1922,1922,355,3715855008
22,"okasaki","descending",19,1926,1926,358,3715783472
23,"okasaki","descending",19,1936,1936,360,3715791024
24,"okasaki","descending",19,1923,1923,356,3715781616
25,"okasaki","descending",19,1925,1925,356,3715785776
26,"okasaki","descending",19,1935,1935,364,3715855008
27,"okasaki","descending",19,1933,1933,359,3715783472
28,"okasaki","descending",19,1934,1934,368,3715791024
29,"okasaki","descending",19,1937,1937,369,3715781616
30,"okasaki","descending",19,1934,1935,370,3715785776
31,"okasaki","descending",19,1936,1936,367,3715855008
32,"okasaki","descending",19,1947,1948,375,3715783472
33,"okasaki","descending",19,1943,1943,369,3715791024
34,"okasaki","descending",19,1939,1939,368,3715781616
35,"okasaki","descending",19,1926,1926,357,3715785776
36,"okasaki","descending",19,1928,1928,356,3715855008
37,"okasaki","descending",19,1941,1941,370,3715783472
38,"okasaki","descending",19,1958,1958,375,3715791024
39,"okasaki","descending",19,1952,1952,371,3715781616
40,"okasaki","descending",19,1928,1928,359,3715785776
41,"okasaki","descending",19,1923,1924,356,3715855008
42,"okasaki","descending",19,1924,1924,361,3715783472
43,"okasaki","descending",19,1919,1920,355,3715791024
44,"okasaki","descending",19,1921,1922,355,3715781616
45,"okasaki","descending",19,1919,1920,354,3715785776
46,"okasaki","descending",19,1922,1923,356,3715855008
47,"okasaki","descending",19,1925,1925,356,3715783472
48,"okasaki","descending",19,1920,1921,358,3715791024
49,"okasaki","descending",19,1940,1940,370,3715781616
50,"okasaki","descending",19,1934,1934,368,3715785776
51,"okasaki","descending",19,1933,1934,365,3715855008
52,"okasaki","descending",19,1941,1941,370,3715783472
53,"okasaki","descending",19,1961,1961,377,3715791024
54,"okasaki","descending",19,1944,1944,371,3715781616
55,"okasaki","descending",19,1937,1937,366,3715785776
56,"okasaki","descending",19,1926,1926,356,3715855008
57,"okasaki","descending",19,1933,1934,364,3715783472
58,"okasaki","descending",19,1931,1931,359,3715791024
59,"okasaki","descending",19,1931,1931,360,3715781616
60,"okasaki","descending",19,1923,1923,355,3715785776
61,"okasaki","descending",19,1927,1927,355,3715855008
62,"okasaki","descending",19,1935,1935,359,3715783472
63,"okasaki","descending",19,1931,1931,358,3715791024
64,"okasaki","descending",19,1923,1923,358,3715781616
65,"okasaki","descending",19,1931,1931,365,3715785776
66,"okasaki","descending",19,1939,1939,368,3715855008
67,"okasaki","descending",19,1927,1927,360,3715783472
68,"okasaki","descending",19,1930,1930,360,3715791024
69,"okasaki","descending",19,1927,1928,358,3715781616
70,"okasaki","descending",19,1924,1925,357,3715785776
71,"okasaki","descending",19,1920,1920,356,3715855008
72,"okasaki","descending",19,1926,1926,356,3715783472
73,"okasaki","descending",19,1930,1930,359,3715791024
74,"okasaki","descending",19,1934,1934,359,3715781616
75,"okasaki","descending",19,1948,1948,365,3715785776
76,"okasaki","descending",19,1930,1930,358,3715855008
77,"okasaki","descending",19,1928,1929,360,3715783472
78,"okasaki","descending",19,1932,1932,367,3715791024
79,"okasaki","descending",19,1944,1944,373,3715781616
80,"okasaki","descending",19,1948,1948,371,3715785776
81,"okasaki","descending",19,1940,1941,370,3715855008
82,"okasaki","descending",19,1947,1948,375,3715783472
83,"okasaki","descending",19,1946,1946,368,3715791024
84,"okasaki","descending",19,1923,1923,357,3715781616
85,"okasaki","descending",19,1923,1923,358,3715785776
86,"okasaki","descending",19,1934,1934,367,3715855008
87,"okasaki","descending",19,1936,1936,367,3715783472
88,"okasaki","descending",19,1929,1929,365,3715791024
89,"okasaki","descending",19,1931,1932,367,3715781616
90,"okasaki","descending",19,1932,1933,366,3715785776
91,"okasaki","descending",19,1922,1923,359,3715855008
92,"okasaki","descending",19,1932,1932,363,3715783472
93,"okasaki","descending",19,1935,1936,368,3715791024
94,"okasaki","descending",19,1923,1923,359,3715781616
95,"okasaki","descending",19,1922,1923,356,3715785776
96,"okasaki","descending",19,1933,1933,367,3715855008
97,"okasaki","descending",19,1928,1929,359,3715783472
98,"okasaki","descending",19,1953,1953,375,3715791024
99,"okasaki","descending",19,1957,1958,377,3715781616
0,"okasaki","descending",20,4144,4145,838,7809758432
1,"okasaki","descending",20,4155,4155,840,7809812688
2,"okasaki","descending",20,4139,4139,836,7809901568
3,"okasaki","descending",20,4146,4147,836,7809831824
4,"okasaki","descending",20,4138,4138,835,7809816912
5,"okasaki","descending",20,4132,4133,835,7809814736
6,"okasaki","descending",20,4114,4115,824,7809831952
7,"okasaki","descending",20,4128,4129,830,7809816912
8,"okasaki","descending",20,4127,4128,830,7809814736
9,"okasaki","descending",20,4132,4133,827,7809831952
10,"okasaki","descending",20,4144,4145,836,7809816912
11,"okasaki","descending",20,4157,4157,848,7809814736
12,"okasaki","descending",20,4126,4126,828,7809831952
13,"okasaki","descending",20,4131,4132,826,7809816912
14,"okasaki","descending",20,4137,4138,833,7809812304
15,"okasaki","descending",20,4136,4137,829,7809729120
16,"okasaki","descending",20,4172,4173,855,7809726496
17,"okasaki","descending",20,4171,4172,856,7809812048
18,"okasaki","descending",20,4133,4134,838,7809729120
19,"okasaki","descending",20,4123,4123,833,7809726496
20,"okasaki","descending",20,4123,4124,829,7809814480
21,"okasaki","descending",20,4148,4148,843,7809831952
22,"okasaki","descending",20,4174,4175,856,7809816912
23,"okasaki","descending",20,4144,4145,831,7809814736
24,"okasaki","descending",20,4139,4140,832,7809831952
25,"okasaki","descending",20,4143,4144,840,7809816912
26,"okasaki","descending",20,4145,4146,845,7809814736
27,"okasaki","descending",20,4139,4140,833,7809831952
28,"okasaki","descending",20,4131,4132,827,7809816912
29,"okasaki","descending",20,4142,4142,839,7809812304
30,"okasaki","descending",20,4126,4126,828,7809729120
31,"okasaki","descending",20,4128,4129,833,7809726496
32,"okasaki","descending",20,4134,4135,834,7809814480
33,"okasaki","descending",20,4127,4128,828,7809831952
34,"okasaki","descending",20,4160,4161,850,7809816912
35,"okasaki","descending",20,4167,4168,850,7809814736
36,"okasaki","descending",20,4121,4122,821,7809831952
37,"okasaki","descending",20,4134,4135,837,7809816912
38,"okasaki","descending",20,4137,4137,841,7809812304
39,"okasaki","descending",20,4136,4137,829,7809729120
40,"okasaki","descending",20,4143,4144,846,7809726496
41,"okasaki","descending",20,4129,4129,837,7809814480
42,"okasaki","descending",20,4135,4136,835,7809831952
43,"okasaki","descending",20,4113,4114,825,7809816912
44,"okasaki","descending",20,4124,4124,830,7809814736
45,"okasaki","descending",20,4125,4125,832,7809831952
46,"okasaki","descending",20,4138,4139,844,7809816912
47,"okasaki","descending",20,4123,4124,831,7809814736
48,"okasaki","descending",20,4149,4150,851,7809831952
49,"okasaki","descending",20,4124,4125,828,7809816912
50,"okasaki","descending",20,4148,4148,834,7809814736
51,"okasaki","descending",20,4153,4153,842,7809831952
52,"okasaki","descending",20,4163,4164,849,7809816912
53,"okasaki","descending",20,4134,4135,832,7809814736
54,"okasaki","descending",20,4144,4144,844,7809831952
55,"okasaki","descending",20,4142,4142,842,7809816912
56,"okasaki","descending",20,4130,4130,833,7809812304
57,"okasaki","descending",20,4131,4131,833,7809729120
58,"okasaki","descending",20,4122,4122,826,7809726496
59,"okasaki","descending",20,4149,4150,853,7809814480
60,"okasaki","descending",20,4125,4126,828,7809831952
61,"okasaki","descending",20,4132,4132,829,7809816912
62,"okasaki","descending",20,4128,4129,829,7809814736
63,"okasaki","descending",20,4131,4132,830,7809831952
64,"okasaki","descending",20,4144,4145,833,7809816912
65,"okasaki","descending",20,4149,4150,841,7809814736
66,"okasaki","descending",20,4129,4129,825,7809831952
67,"okasaki","descending",20,4152,4153,846,7809816912
68,"okasaki","descending",20,4175,4176,863,7809814736
69,"okasaki","descending",20,4120,4120,826,7809831952
70,"okasaki","descending",20,4136,4136,833,7809816912
71,"okasaki","descending",20,4141,4141,841,7809814736
72,"okasaki","descending",20,4138,4139,838,7809831952
73,"okasaki","descending",20,4147,4147,841,7809816912
74,"okasaki","descending",20,4139,4140,846,7809812304
75,"okasaki","descending",20,4147,4148,849,7809729120
76,"okasaki","descending",20,4116,4116,823,7809726496
77,"okasaki","descending",20,4158,4158,850,7809814480
78,"okasaki","descending",20,4166,4167,855,7809831952
79,"okasaki","descending",20,4161,4161,840,7809816912
80,"okasaki","descending",20,4145,4146,832,7809814736
81,"okasaki","descending",20,4146,4147,832,7809831952
82,"okasaki","descending",20,4138,4139,833,7809816912
83,"okasaki","descending",20,4142,4143,836,7809814736
84,"okasaki","descending",20,4126,4127,828,7809831952
85,"okasaki","descending",20,4143,4143,835,7809816912
86,"okasaki","descending",20,4123,4124,827,7809812304
87,"okasaki","descending",20,4141,4142,846,7809729120
88,"okasaki","descending",20,4132,4133,830,7809726496
89,"okasaki","descending",20,4129,4129,833,7809814480
90,"okasaki","descending",20,4130,4130,829,7809831952
91,"okasaki","descending",20,4127,4127,831,7809816912
92,"okasaki","descending",20,4142,4143,839,7809812304
93,"okasaki","descending",20,4128,4129,827,7809729120
94,"okasaki","descending",20,4134,4134,827,7809726496
95,"okasaki","descending",20,4146,4147,835,7809812048
96,"okasaki","descending",20,4162,4163,837,7809729120
97,"okasaki","descending",20,4156,4157,835,7809726496
98,"okasaki","descending",20,4162,4163,851,7809814480
99,"okasaki","descending",20,4162,4163,846,7809831952
0,"monadic","descending",16,118,118,22,393423664
1,"monadic","descending",16,119,119,23,393423600
2,"monadic","descending",16,119,120,23,393423792
3,"monadic","descending",16,120,120,24,393423664
4,"monadic","descending",16,119,119,23,393490016
5,"monadic","descending",16,119,119,23,393423280
6,"monadic","descending",16,119,119,23,393423152
7,"monadic","descending",16,119,119,23,393423216
8,"monadic","descending",16,120,120,24,393423664
9,"monadic","descending",16,119,119,24,393423600
10,"monadic","descending",16,118,118,23,393423664
11,"monadic","descending",16,119,119,23,393423792
12,"monadic","descending",16,120,120,24,393423472
13,"monadic","descending",16,120,120,23,393424176
14,"monadic","descending",16,120,120,23,393489952
15,"monadic","descending",16,118,118,23,393422704
16,"monadic","descending",16,119,119,23,393423344
17,"monadic","descending",16,120,120,23,393423408
18,"monadic","descending",16,119,119,24,393423536
19,"monadic","descending",16,119,119,23,393423792
20,"monadic","descending",16,120,120,23,393423536
21,"monadic","descending",16,119,120,23,393424048
22,"monadic","descending",16,119,119,23,393423472
23,"monadic","descending",16,118,118,23,393490208
24,"monadic","descending",16,119,119,23,393423152
25,"monadic","descending",16,119,119,23,393423664
26,"monadic","descending",16,120,120,23,393423664
27,"monadic","descending",16,119,119,23,393423792
28,"monadic","descending",16,118,118,23,393423536
29,"monadic","descending",16,120,120,24,393423600
30,"monadic","descending",16,120,120,23,393423600
31,"monadic","descending",16,118,118,23,393423792
32,"monadic","descending",16,120,120,24,393423664
33,"monadic","descending",16,119,119,23,393490016
34,"monadic","descending",16,117,117,23,393423280
35,"monadic","descending",16,120,120,23,393423152
36,"monadic","descending",16,120,120,23,393423216
37,"monadic","descending",16,120,120,23,393423664
38,"monadic","descending",16,120,120,24,393423600
39,"monadic","descending",16,119,119,23,393423664
40,"monadic","descending",16,118,118,23,393423792
41,"monadic","descending",16,121,121,24,393423472
42,"monadic","descending",16,119,119,23,393424176
43,"monadic","descending",16,119,119,23,393489952
44,"monadic","descending",16,119,119,23,393422704
45,"monadic","descending",16,120,120,24,393423344
46,"monadic","descending",16,120,120,23,393423408
47,"monadic","descending",16,119,119,23,393423536
48,"monadic","descending",16,119,119,23,393423792
49,"monadic","descending",16,119,119,23,393423536
50,"monadic","descending",16,120,120,24,393424048
51,"monadic","descending",16,120,120,24,393423472
52,"monadic","descending",16,118,118,23,393490208
53,"monadic","descending",16,119,119,24,393423152
54,"monadic","descending",16,120,120,23,393423664
55,"monadic","descending",16,118,118,23,393423664
56,"monadic","descending",16,120,120,23,393423792
57,"monadic","descending",16,120,120,23,393423536
58,"monadic","descending",16,119,119,23,393423600
59,"monadic","descending",16,118,118,23,393423600
60,"monadic","descending",16,120,120,23,393423792
61,"monadic","descending",16,119,119,23,393423664
62,"monadic","descending",16,120,120,24,393490016
63,"monadic","descending",16,118,118,23,393423280
64,"monadic","descending",16,119,119,24,393423152
65,"monadic","descending",16,120,120,23,393423216
66,"monadic","descending",16,119,119,23,393423664
67,"monadic","descending",16,120,120,23,393423600
68,"monadic","descending",16,119,119,23,393423664
69,"monadic","descending",16,119,120,23,393423792
70,"monadic","descending",16,121,121,24,393423472
71,"monadic","descending",16,119,119,24,393424176
72,"monadic","descending",16,119,119,23,393489952
73,"monadic","descending",16,119,119,23,393422704
74,"monadic","descending",16,119,119,23,393423344
75,"monadic","descending",16,119,119,23,393423408
76,"monadic","descending",16,119,119,23,393423536
77,"monadic","descending",16,119,119,24,393423792
78,"monadic","descending",16,118,118,23,393423536
79,"monadic","descending",16,119,119,23,393424048
80,"monadic","descending",16,119,119,23,393423472
81,"monadic","descending",16,119,119,24,393490208
82,"monadic","descending",16,119,119,24,393423152
83,"monadic","descending",16,118,118,23,393423664
84,"monadic","descending",16,119,119,23,393423664
85,"monadic","descending",16,119,119,23,393423792
86,"monadic","descending",16,120,120,24,393423536
87,"monadic","descending",16,118,118,23,393423600
88,"monadic","descending",16,119,119,23,393423600
89,"monadic","descending",16,119,120,24,393423792
90,"monadic","descending",16,119,119,23,393423664
91,"monadic","descending",16,119,119,23,393490016
92,"monadic","descending",16,119,119,24,393423280
93,"monadic","descending",16,120,120,24,393423152
94,"monadic","descending",16,121,121,24,393423216
95,"monadic","descending",16,119,119,23,393423664
96,"monadic","descending",16,119,119,23,393423600
97,"monadic","descending",16,118,118,23,393423664
98,"monadic","descending",16,119,120,23,393423792
99,"monadic","descending",16,120,120,24,393423472
0,"monadic","descending",17,264,264,61,834124368
1,"monadic","descending",17,264,264,61,834058016
2,"monadic","descending",17,260,260,59,834124368
3,"monadic","descending",17,263,263,60,834058016
4,"monadic","descending",17,263,263,61,834124368
5,"monadic","descending",17,261,261,59,834058016
6,"monadic","descending",17,262,262,61,834124368
7,"monadic","descending",17,264,264,61,834058016
8,"monadic","descending",17,263,263,61,834124368
9,"monadic","descending",17,261,261,59,834058016
10,"monadic","descending",17,264,264,61,834124368
11,"monadic","descending",17,264,264,62,834058016
12,"monadic","descending",17,262,262,59,834124368
13,"monadic","descending",17,262,262,59,834058016
14,"monadic","descending",17,261,261,59,834124368
15,"monadic","descending",17,264,264,61,834058016
16,"monadic","descending",17,262,262,59,834124368
17,"monadic","descending",17,263,263,59,834058016
18,"monadic","descending",17,263,263,59,834124368
19,"monadic","descending",17,265,265,61,834058016
20,"monadic","descending",17,262,262,59,834124368
21,"monadic","descending",17,263,263,61,834058016
22,"monadic","descending",17,261,261,59,834124368
23,"monadic","descending",17,266,266,61,834058016
24,"monadic","descending",17,263,263,60,834124368
25,"monadic","descending",17,271,272,65,834058016
26,"monadic","descending",17,264,264,60,834124368
27,"monadic","descending",17,263,263,60,834058016
28,"monadic","descending",17,264,264,60,834124368
29,"monadic","descending",17,262,262,59,834058016
30,"monadic","descending",17,263,263,61,834124368
31,"monadic","descending",17,260,260,59,834058016
32,"monadic","descending",17,262,262,59,834124368
33,"monadic","descending",17,263,263,60,834058016
34,"monadic","descending",17,263,263,60,834124368
35,"monadic","descending",17,262,262,59,834058016
36,"monadic","descending",17,261,261,59,834124368
37,"monadic","descending",17,263,263,59,834058016
38,"monadic","descending",17,261,261,59,834124368
39,"monadic","descending",17,262,262,59,834058016
40,"monadic","descending",17,263,263,60,834124368
41,"monadic","descending",17,262,262,59,834058016
42,"monadic","descending",17,260,260,59,834124368
43,"monadic","descending",17,262,262,59,834058016
44,"monadic","descending",17,263,263,60,834124368
45,"monadic","descending",17,261,261,59,834058016
46,"monadic","descending",17,261,261,60,834124368
47,"monadic","descending",17,261,261,59,834058016
48,"monadic","descending",17,265,265,61,834124368
49,"monadic","descending",17,263,263,60,834058016
50,"monadic","descending",17,263,263,60,834124368
51,"monadic","descending",17,266,266,61,834058016
52,"monadic","descending",17,271,271,63,834124368
53,"monadic","descending",17,265,265,62,834058016
54,"monadic","descending",17,262,262,59,834124368
55,"monadic","descending",17,264,264,60,834058016
56,"monadic","descending",17,263,263,61,834124368
57,"monadic","descending",17,262,262,61,834058016
58,"monadic","descending",17,261,261,59,834124368
59,"monadic","descending",17,263,263,59,834058016
60,"monadic","descending",17,265,265,62,834124368
61,"monadic","descending",17,264,264,60,834058016
62,"monadic","descending",17,262,262,60,834124368
63,"monadic","descending",17,263,263,61,834058016
64,"monadic","descending",17,262,262,60,834124368
65,"monadic","descending",17,262,262,59,834058016
66,"monadic","descending",17,263,263,61,834124368
67,"monadic","descending",17,263,263,60,834058016
68,"monadic","descending",17,261,261,59,834124368
69,"monadic","descending",17,264,264,61,834058016
70,"monadic","descending",17,261,261,59,834124368
71,"monadic","descending",17,264,264,62,834058016
72,"monadic","descending",17,262,262,59,834124368
73,"monadic","descending",17,262,262,59,834058016
74,"monadic","descending",17,261,261,59,834124368
75,"monadic","descending",17,262,262,59,834058016
76,"monadic","descending",17,262,262,59,834124368
77,"monadic","descending",17,261,261,59,834058016
78,"monadic","descending",17,261,261,60,834124368
79,"monadic","descending",17,262,262,60,834058016
80,"monadic","descending",17,265,265,62,834124368
81,"monadic","descending",17,262,262,59,834058016
82,"monadic","descending",17,262,262,60,834124368
83,"monadic","descending",17,263,263,60,834058016
84,"monadic","descending",17,261,261,59,834124368
85,"monadic","descending",17,263,263,61,834058016
86,"monadic","descending",17,270,270,63,834124368
87,"monadic","descending",17,263,263,60,834058016
88,"monadic","descending",17,266,266,62,834124368
89,"monadic","descending",17,262,262,59,834058016
90,"monadic","descending",17,260,260,59,834124368
91,"monadic","descending",17,261,261,59,834058016
92,"monadic","descending",17,261,261,59,834124368
93,"monadic","descending",17,262,262,60,834058016
94,"monadic","descending",17,261,261,59,834124368
95,"monadic","descending",17,262,262,59,834058016
96,"monadic","descending",17,261,261,59,834124368
97,"monadic","descending",17,262,262,60,834058016
98,"monadic","descending",17,261,261,60,834124368
99,"monadic","descending",17,261,261,59,834058016
0,"monadic","descending",18,555,555,131,1762657808
1,"monadic","descending",18,548,548,125,1762592736
2,"monadic","descending",18,549,549,124,1762667472
3,"monadic","descending",18,550,550,126,1762593568
4,"monadic","descending",18,553,553,128,1762657040
5,"monadic","descending",18,549,549,125,1762593440
6,"monadic","descending",18,567,567,131,1762667472
7,"monadic","descending",18,553,553,127,1762593568
8,"monadic","descending",18,556,556,132,1762657040
9,"monadic","descending",18,554,554,128,1762593440
10,"monadic","descending",18,552,553,126,1762667472
11,"monadic","descending",18,558,558,127,1762593568
12,"monadic","descending",18,568,569,136,1762657040
13,"monadic","descending",18,556,556,130,1762593440
14,"monadic","descending",18,554,554,126,1762667472
15,"monadic","descending",18,555,555,127,1762593568
16,"monadic","descending",18,553,553,129,1762657040
17,"monadic","descending",18,554,554,130,1762593440
18,"monadic","descending",18,556,556,131,1762667472
19,"monadic","descending",18,555,556,131,1762593568
20,"monadic","descending",18,549,549,125,1762657040
21,"monadic","descending",18,555,555,130,1762593440
22,"monadic","descending",18,554,554,127,1762667472
23,"monadic","descending",18,556,556,127,1762593568
24,"monadic","descending",18,547,547,124,1762657040
25,"monadic","descending",18,550,550,125,1762593440
26,"monadic","descending",18,553,553,130,1762667472
27,"monadic","descending",18,551,551,126,1762593568
28,"monadic","descending",18,551,551,127,1762657040
29,"monadic","descending",18,554,554,130,1762593440
30,"monadic","descending",18,550,550,125,1762667472
31,"monadic","descending",18,553,553,130,1762593568
32,"monadic","descending",18,550,550,126,1762657040
33,"monadic","descending",18,552,552,126,1762593440
34,"monadic","descending",18,553,553,126,1762667472
35,"monadic","descending",18,549,549,126,1762593568
36,"monadic","descending",18,550,550,125,1762657040
37,"monadic","descending",18,552,552,128,1762593440
38,"monadic","descending",18,548,548,125,1762667472
39,"monadic","descending",18,549,549,127,1762593568
40,"monadic","descending",18,548,548,125,1762657040
41,"monadic","descending",18,546,546,125,1762593440
42,"monadic","descending",18,553,553,129,1762667472
43,"monadic","descending",18,549,549,125,1762593568
44,"monadic","descending",18,548,549,126,1762657040
45,"monadic","descending",18,558,558,132,1762593440
46,"monadic","descending",18,551,551,125,1762667472
47,"monadic","descending",18,555,555,127,1762593568
48,"monadic","descending",18,555,555,127,1762657040
49,"monadic","descending",18,551,551,126,1762593440
50,"monadic","descending",18,552,553,126,1762667472
51,"monadic","descending",18,553,553,129,1762593568
52,"monadic","descending",18,549,549,126,1762657040
53,"monadic","descending",18,553,553,130,1762593440
54,"monadic","descending",18,552,552,129,1762667472
55,"monadic","descending",18,548,548,125,1762593568
56,"monadic","descending",18,546,546,125,1762657040
57,"monadic","descending",18,549,549,125,1762593440
58,"monadic","descending",18,549,549,127,1762667472
59,"monadic","descending",18,549,549,126,1762593568
60,"monadic","descending",18,553,553,127,1762657040
61,"monadic","descending",18,554,554,129,1762593440
62,"monadic","descending",18,553,553,126,1762667472
63,"monadic","descending",18,555,555,129,1762593568
64,"monadic","descending",18,549,549,125,1762657040
65,"monadic","descending",18,549,550,125,1762593440
66,"monadic","descending",18,548,548,125,1762667472
67,"monadic","descending",18,556,556,130,1762593568
68,"monadic","descending",18,547,547,125,1762657040
69,"monadic","descending",18,554,555,130,1762593440
70,"monadic","descending",18,548,548,124,1762667472
71,"monadic","descending",18,552,552,126,1762593568
72,"monadic","descending",18,551,551,127,1762657040
73,"monadic","descending",18,550,550,126,1762593440
74,"monadic","descending",18,548,548,125,1762667472
75,"monadic","descending",18,551,551,127,1762593568
76,"monadic","descending",18,553,553,129,1762657040
77,"monadic","descending",18,550,550,126,1762593440
78,"monadic","descending",18,551,551,128,1762667472
79,"monadic","descending",18,551,551,127,1762593568
80,"monadic","descending",18,553,553,127,1762657040
81,"monadic","descending",18,549,549,125,1762593440
82,"monadic","descending",18,550,550,125,1762667472
83,"monadic","descending",18,554,554,130,1762593568
84,"monadic","descending",18,547,547,125,1762657040
85,"monadic","descending",18,548,548,125,1762593440
86,"monadic","descending",18,546,546,124,1762667472
87,"monadic","descending",18,549,549,126,1762593568
88,"monadic","descending",18,550,550,126,1762657040
89,"monadic","descending",18,550,550,125,1762593440
90,"monadic","descending",18,553,553,128,1762667472
91,"monadic","descending",18,554,554,131,1762593568
92,"monadic","descending",18,551,551,125,1762657040
93,"monadic","descending",18,563,563,132,1762593440
94,"monadic","descending",18,557,557,131,1762667472
95,"monadic","descending",18,549,549,125,1762593568
96,"monadic","descending",18,552,552,129,1762657040
97,"monadic","descending",18,550,550,126,1762593440
98,"monadic","descending",18,552,553,129,1762667472
99,"monadic","descending",18,550,550,126,1762593568
0,"monadic","descending",19,1234,1234,350,3714220176
1,"monadic","descending",19,1234,1234,349,3714157408
2,"monadic","descending",19,1227,1227,343,3714159200
3,"monadic","descending",19,1244,1245,355,3714225232
4,"monadic","descending",19,1241,1241,350,3714161760
5,"monadic","descending",19,1231,1231,345,3714145376
6,"monadic","descending",19,1242,1243,357,3714145376
7,"monadic","descending",19,1234,1235,350,3714145376
8,"monadic","descending",19,1237,1237,353,3714145376
9,"monadic","descending",19,1241,1242,356,3714145376
10,"monadic","descending",19,1226,1227,342,3714145376
11,"monadic","descending",19,1240,1241,356,3714145376
12,"monadic","descending",19,1248,1248,357,3714145376
13,"monadic","descending",19,1240,1241,355,3714145376
14,"monadic","descending",19,1240,1240,355,3714145376
15,"monadic","descending",19,1240,1240,355,3714145376
16,"monadic","descending",19,1237,1237,355,3714145376
17,"monadic","descending",19,1225,1226,342,3714145376
18,"monadic","descending",19,1236,1236,354,3714145376
19,"monadic","descending",19,1229,1229,349,3714145376
20,"monadic","descending",19,1221,1221,341,3714145376
21,"monadic","descending",19,1225,1226,343,3714145376
22,"monadic","descending",19,1221,1221,341,3714145376
23,"monadic","descending",19,1222,1222,343,3714145376
24,"monadic","descending",19,1224,1224,341,3714145376
25,"monadic","descending",19,1222,1223,341,3714145376
26,"monadic","descending",19,1228,1229,347,3714145376
27,"monadic","descending",19,1235,1235,352,3714145376
28,"monadic","descending",19,1252,1252,360,3714145376
29,"monadic","descending",19,1240,1240,357,3714145376
30,"monadic","descending",19,1244,1244,357,3714145376
31,"monadic","descending",19,1240,1240,354,3714145376
32,"monadic","descending",19,1239,1239,355,3714145376
33,"monadic","descending",19,1233,1234,351,3714145376
34,"monadic","descending",19,1239,1239,355,3714145376
35,"monadic","descending",19,1250,1251,361,3714145376
36,"monadic","descending",19,1237,1237,354,3714145376
37,"monadic","descending",19,1239,1239,356,3714145376
38,"monadic","descending",19,1239,1239,357,3714145376
39,"monadic","descending",19,1237,1237,355,3714145376
40,"monadic","descending",19,1240,1240,356,3714145376
41,"monadic","descending",19,1238,1238,356,3714145376
42,"monadic","descending",19,1240,1240,355,3714145376
43,"monadic","descending",19,1249,1249,356,3714145376
44,"monadic","descending",19,1226,1226,343,3714145376
45,"monadic","descending",19,1229,1229,343,3714145376
46,"monadic","descending",19,1225,1225,342,3714145376
47,"monadic","descending",19,1222,1222,341,3714145376
48,"monadic","descending",19,1223,1224,341,3714145376
49,"monadic","descending",19,1226,1226,342,3714145376
50,"monadic","descending",19,1226,1226,341,3714145376
51,"monadic","descending",19,1225,1226,345,3714145376
52,"monadic","descending",19,1243,1243,358,3714145376
53,"monadic","descending",19,1253,1253,361,3714145376
54,"monadic","descending",19,1255,1255,361,3714145376
55,"monadic","descending",19,1246,1246,358,3714145376
56,"monadic","descending",19,1245,1245,355,3714145376
57,"monadic","descending",19,1228,1228,342,3714145376
58,"monadic","descending",19,1239,1239,355,3714145376
59,"monadic","descending",19,1238,1238,354,3714145376
60,"monadic","descending",19,1229,1229,343,3714145376
61,"monadic","descending",19,1233,1233,344,3714145376
62,"monadic","descending",19,1238,1238,352,3714145376
63,"monadic","descending",19,1245,1246,357,3714145376
64,"monadic","descending",19,1248,1248,359,3714145376
65,"monadic","descending",19,1233,1233,347,3714145376
66,"monadic","descending",19,1244,1245,359,3714145376
67,"monadic","descending",19,1242,1242,357,3714145376
68,"monadic","descending",19,1241,1241,357,3714145376
69,"monadic","descending",19,1243,1243,357,3714145376
70,"monadic","descending",19,1243,1243,357,3714145376
71,"monadic","descending",19,1228,1228,344,3714145376
72,"monadic","descending",19,1241,1241,356,3714145376
73,"monadic","descending",19,1229,1229,344,3714145376
74,"monadic","descending",19,1233,1233,346,3714145376
75,"monadic","descending",19,1244,1245,356,3714145376
76,"monadic","descending",19,1239,1240,357,3714145376
77,"monadic","descending",19,1242,1242,355,3714145376
78,"monadic","descending",19,1239,1239,351,3714145376
79,"monadic","descending",19,1243,1244,357,3714145376
80,"monadic","descending",19,1247,1247,358,3714145376
81,"monadic","descending",19,1262,1262,363,3714145376
82,"monadic","descending",19,1255,1255,359,3714145376
83,"monadic","descending",19,1233,1234,344,3714145376
84,"monadic","descending",19,1242,1242,355,3714145376
85,"monadic","descending",19,1238,1239,355,3714145376
86,"monadic","descending",19,1233,1233,345,3714145376
87,"monadic","descending",19,1235,1235,351,3714145376
88,"monadic","descending",19,1231,1231,344,3714145376
89,"monadic","descending",19,1248,1249,355,3714145376
90,"monadic","descending",19,1223,1223,341,3714145376
